date;day;month;year;survey;length;ptot;X;Y;long;lat;surveyF;id_newF;log_length;yearF;jd;mo;jd_s;survey_name
2/6/2018;2;6;2018;3;80;0;338610;7662610;55.44589622;-21.13059285;3;120;4.382026635;2018;153;6;-0.404846731;2017-2019
9/12/2017;9;12;2017;3;80;1;338610;7662610;55.44589622;-21.13059285;3;120;4.382026635;2017;343;12;1.888816305;2017-2019
7/6/2017;7;6;2017;3;80;0;338610;7662610;55.44589622;-21.13059285;3;120;4.382026635;2017;158;6;-0.344487177;2017-2019
19/5/1998;19;5;1998;1;120;1;338610;7662610;55.44589622;-21.13059285;1;120;4.787491743;1998;139;5;-0.573853481;1997-2000
23/6/2009;23;6;2009;2;135;1;338610;7662610;55.44589622;-21.13059285;2;120;4.905274778;2009;174;6;-0.151336606;2009-2010
18/6/2019;18;6;2019;3;80;0;352040;7662730;55.57519903;-21.13064602;3;121;4.382026635;2019;169;6;-0.211696159;2017-2019
12/6/2000;12;6;2000;1;120;0;352040;7662730;55.57519903;-21.13064602;1;121;4.787491743;2000;164;6;-0.272055713;1997-2000
10/11/2009;10;11;2009;2;120;1;352040;7662730;55.57519903;-21.13064602;2;121;4.787491743;2009;314;11;1.538730894;2009-2010
13/6/2017;13;6;2017;3;80;2;352040;7662730;55.57519903;-21.13064602;3;121;4.382026635;2017;164;6;-0.272055713;2017-2019
13/12/2017;13;12;2017;3;80;1;323469.174;7664516.54;55.30034045;-21.11197369;3;122;4.382026635;2017;347;12;1.937103948;2017-2019
08/6/2019;8;6;2019;3;80;1;323469.174;7664516.54;55.30034045;-21.11197369;3;122;4.382026635;2019;159;6;-0.332415267;2017-2019
30/5/2018;30;5;2018;3;80;1;323469.174;7664516.54;55.30034045;-21.11197369;3;122;4.382026635;2018;150;5;-0.441062463;2017-2019
14/6/2017;14;6;2017;3;80;1;323469.174;7664516.54;55.30034045;-21.11197369;3;122;4.382026635;2017;165;6;-0.259983802;2017-2019
23/7/2000;23;7;2000;1;120;2;360558.884;7663772.413;55.6573;-21.1219;1;124;4.787491743;2000;205;7;0.222892626;1997-2000
15/5/2009;15;5;2009;2;120;0;360558.884;7663772.413;55.6573;-21.1219;2;124;4.787491743;2009;135;5;-0.622141124;2009-2010
20/7/1999;20;7;1999;1;120;1;360558.884;7663772.413;55.6573;-21.1219;1;124;4.787491743;1999;201;7;0.174604983;1997-2000
1/1/1998;1;1;1998;1;120;1;360558.884;7663772.413;55.6573;-21.1219;1;124;4.787491743;1998;1;1;-2.239777159;1997-2000
14/12/2017;14;12;2017;3;80;0;360558.884;7663772.413;55.6573;-21.1219;3;124;4.382026635;2017;348;12;1.949175858;2017-2019
06/6/2019;6;6;2019;3;80;1;360558.884;7663772.413;55.6573;-21.1219;3;124;4.382026635;2019;157;6;-0.356559088;2017-2019
1/6/2017;1;6;2017;3;80;0;360558.884;7663772.413;55.6573;-21.1219;3;124;4.382026635;2017;152;6;-0.416918642;2017-2019
15/6/2018;15;6;2018;3;80;1;360558.884;7663772.413;55.6573;-21.1219;3;124;4.382026635;2018;166;6;-0.247911892;2017-2019
30/11/2017;30;11;2017;3;80;0;367985;7663939;55.72880635;-21.12094668;3;125;4.382026635;2017;334;11;1.780169108;2017-2019
06/6/2019;6;6;2019;3;80;0;367985;7663939;55.72880635;-21.12094668;3;125;4.382026635;2019;157;6;-0.356559088;2017-2019
29/9/2000;29;9;2000;1;120;0;367985;7663939;55.72880635;-21.12094668;1;125;4.787491743;2000;273;9;1.043782555;1997-2000
2/2/1998;2;2;1998;1;130;1;367985;7663939;55.72880635;-21.12094668;1;125;4.86753445;1998;33;2;-1.853476017;1997-2000
3/6/2017;3;6;2017;3;80;0;367985;7663939;55.72880635;-21.12094668;3;125;4.382026635;2017;154;6;-0.39277482;2017-2019
4/6/1999;4;6;1999;1;120;1;367985;7663939;55.72880635;-21.12094668;1;125;4.787491743;1999;155;6;-0.380702909;1997-2000
27/6/2018;27;6;2018;3;80;0;367985;7663939;55.72880635;-21.12094668;3;125;4.382026635;2018;178;6;-0.103048963;2017-2019
12/6/2017;12;6;2017;3;80;0;367985;7663939;55.72880635;-21.12094668;3;125;4.382026635;2017;163;6;-0.284127624;2017-2019
24/11/2017;24;11;2017;3;80;0;339648.2828;7663954.521;55.45601733;-21.11854027;3;126;4.382026635;2017;328;11;1.707737644;2017-2019
23/5/2017;23;5;2017;3;80;0;339648.2828;7663954.521;55.45601733;-21.11854027;3;126;4.382026635;2017;143;5;-0.525565838;2017-2019
21/5/2018;21;5;2018;3;80;1;339648.2828;7663954.521;55.45601733;-21.11854027;3;126;4.382026635;2018;141;5;-0.549709659;2017-2019
19/5/2017;19;5;2017;3;80;0;343657.9055;7664786.202;55.49469047;-21.11137552;3;127;4.382026635;2017;139;5;-0.573853481;2017-2019
14/12/2017;14;12;2017;3;80;0;343657.9055;7664786.202;55.49469047;-21.11137552;3;127;4.382026635;2017;348;12;1.949175858;2017-2019
3/6/2017;3;6;2017;3;80;0;327419.4909;7665032.124;55.33841417;-21.10769415;3;128;4.382026635;2017;154;6;-0.39277482;2017-2019
14/6/2017;14;6;2017;3;80;0;330507.986;7666000.151;55.36823622;-21.09923987;3;129;4.382026635;2017;165;6;-0.259983802;2017-2019
3/6/2017;3;6;2017;3;80;0;330507.986;7666000.151;55.36823622;-21.09923987;3;129;4.382026635;2017;154;6;-0.39277482;2017-2019
7/6/2017;7;6;2017;3;80;0;352783.3951;7666375.5;55.5826688;-21.09777719;3;131;4.382026635;2017;158;6;-0.344487177;2017-2019
19/6/2019;19;6;2019;3;80;0;356686.0776;7667171.146;55.6203;-21.0909;3;132;4.382026635;2019;170;6;-0.199624249;2017-2019
2/6/2000;2;6;2000;1;60;1;356686.0776;7667171.146;55.6203;-21.0909;1;132;4.094344562;2000;154;6;-0.39277482;1997-2000
8/6/2017;8;6;2017;3;80;0;356686.0776;7667171.146;55.6203;-21.0909;3;132;4.382026635;2017;159;6;-0.332415267;2017-2019
10/6/2009;10;6;2009;2;120;1;356686.0776;7667171.146;55.6203;-21.0909;2;132;4.787491743;2009;161;6;-0.308271445;2009-2010
27/5/1999;27;5;1999;1;120;0;364440;7667860;55.69498721;-21.08526808;1;133;4.787491743;1999;147;5;-0.477278195;1997-2000
25/5/2017;25;5;2017;3;80;2;364440;7667860;55.69498721;-21.08526808;3;133;4.382026635;2017;145;5;-0.501422017;2017-2019
06/6/2019;6;6;2019;3;80;0;364440;7667860;55.69498721;-21.08526808;3;133;4.382026635;2019;157;6;-0.356559088;2017-2019
22/5/2017;22;5;2017;3;80;1;345426.8339;7667260.468;55.51194062;-21.08917715;3;134;4.382026635;2017;142;5;-0.537637749;2017-2019
8/6/2017;8;6;2017;3;80;0;319072.169;7668564.881;55.25844656;-21.07498197;3;135;4.382026635;2017;159;6;-0.332415267;2017-2019
9/6/2017;9;6;2017;3;80;0;332267.7291;7669610.087;55.38552508;-21.06679723;3;136;4.382026635;2017;160;6;-0.320343356;2017-2019
30/5/2019;30;5;2019;3;80;0;329871;7669015;55.36240405;-21.0719511;3;137;4.382026635;2019;150;5;-0.441062463;2017-2019
3/6/2017;3;6;2017;3;80;0;329871;7669015;55.36240405;-21.0719511;3;137;4.382026635;2017;154;6;-0.39277482;2017-2019
12/11/1997;12;11;1997;1;120;0;329871;7669015;55.36240405;-21.0719511;1;137;4.787491743;1997;316;11;1.562874716;1997-2000
12/6/2017;12;6;2017;3;80;0;346390;7669364;55.52139853;-21.07025797;3;138;4.382026635;2017;163;6;-0.284127624;2017-2019
12/6/2018;12;6;2018;3;80;1;346390;7669364;55.52139853;-21.07025797;3;138;4.382026635;2018;163;6;-0.284127624;2017-2019
27/5/2019;27;5;2019;3;80;0;346390;7669364;55.52139853;-21.07025797;3;138;4.382026635;2019;147;5;-0.477278195;2017-2019
30/6/2000;30;6;2000;1;120;0;346390;7669364;55.52139853;-21.07025797;1;138;4.787491743;2000;182;6;-0.05476132;1997-2000
14/12/2017;14;12;2017;3;80;0;346390;7669364;55.52139853;-21.07025797;3;138;4.382026635;2017;348;12;1.949175858;2017-2019
1/6/2017;1;6;2017;3;80;0;346390;7669364;55.52139853;-21.07025797;3;138;4.382026635;2017;152;6;-0.416918642;2017-2019
12/11/1999;12;11;1999;1;120;0;347844;7670599;55.53550001;-21.059224;1;139;4.787491743;1999;316;11;1.562874716;1997-2000
6/6/2017;6;6;2017;3;80;0;347844;7670599;55.53550001;-21.059224;3;139;4.382026635;2017;157;6;-0.356559088;2017-2019
12/6/2000;12;6;2000;1;30;1;339393.4668;7670754.367;55.4542;-21.0571;1;140;3.401197382;2000;164;6;-0.272055713;1997-2000
7/6/2017;7;6;2017;3;80;0;339393.4668;7670754.367;55.4542;-21.0571;3;140;4.382026635;2017;158;6;-0.344487177;2017-2019
1/6/2017;1;6;2017;3;80;2;339393.4668;7670754.367;55.4542;-21.0571;3;140;4.382026635;2017;152;6;-0.416918642;2017-2019
30/5/2018;30;5;2018;3;80;1;346087;7671355;55.51866074;-21.05224875;3;141;4.382026635;2018;150;5;-0.441062463;2017-2019
14/12/2017;14;12;2017;3;80;0;346087;7671355;55.51866074;-21.05224875;3;141;4.382026635;2017;348;12;1.949175858;2017-2019
31/5/2017;31;5;2017;3;80;4;346087;7671355;55.51866074;-21.05224875;3;141;4.382026635;2017;151;5;-0.428990552;2017-2019
24/5/2017;24;5;2017;3;80;1;334849;7671391;55.41053419;-21.05094625;3;142;4.382026635;2017;144;5;-0.513493927;2017-2019
14/6/2017;14;6;2017;3;80;0;334849;7671391;55.41053419;-21.05094625;3;142;4.382026635;2017;165;6;-0.259983802;2017-2019
22/4/1998;22;4;1998;1;120;0;334849;7671391;55.41053419;-21.05094625;1;142;4.787491743;1998;112;4;-0.89979507;1997-2000
15/7/2000;15;7;2000;1;80;1;334849;7671391;55.41053419;-21.05094625;1;142;4.382026635;2000;197;7;0.126317341;1997-2000
23/6/2000;23;6;2000;1;90;0;362377.401;7671348.398;55.675414;-21.053603;1;143;4.49980967;2000;175;6;-0.139264695;1997-2000
24/5/2019;24;5;2019;3;80;1;362377.401;7671348.398;55.675414;-21.053603;3;143;4.382026635;2019;144;5;-0.513493927;2017-2019
27/7/1999;27;7;1999;1;120;1;362377.401;7671348.398;55.675414;-21.053603;1;143;4.787491743;1999;208;7;0.259108358;1997-2000
16/11/2017;16;11;2017;3;80;0;362377.401;7671348.398;55.675414;-21.053603;3;143;4.382026635;2017;320;11;1.611162358;2017-2019
31/5/2017;31;5;2017;3;80;0;362377.401;7671348.398;55.675414;-21.053603;3;143;4.382026635;2017;151;5;-0.428990552;2017-2019
17/5/2018;17;5;2018;3;80;1;362377.401;7671348.398;55.675414;-21.053603;3;143;4.382026635;2018;137;5;-0.597997302;2017-2019
22/4/1998;22;4;1998;1;120;0;362377.401;7671348.398;55.675414;-21.053603;1;143;4.787491743;1998;112;4;-0.89979507;1997-2000
16/7/1999;16;7;1999;1;120;0;318870;7671540;55.25681432;-21.04809257;1;144;4.787491743;1999;197;7;0.126317341;1997-2000
12/2/2000;12;2;2000;1;120;0;318870;7671540;55.25681432;-21.04809257;1;144;4.787491743;2000;43;2;-1.732756909;1997-2000
11/6/2017;11;6;2017;3;80;0;318870;7671540;55.25681432;-21.04809257;3;144;4.382026635;2017;162;6;-0.296199534;2017-2019
08/6/2019;8;6;2019;3;80;0;318870;7671540;55.25681432;-21.04809257;3;144;4.382026635;2019;159;6;-0.332415267;2017-2019
25/5/2017;25;5;2017;3;80;0;318870;7671540;55.25681432;-21.04809257;3;144;4.382026635;2017;145;5;-0.501422017;2017-2019
08/6/2019;8;6;2019;3;80;1;328297;7671796;55.34753549;-21.04668684;3;145;4.382026635;2019;159;6;-0.332415267;2017-2019
22/6/2000;22;6;2000;1;60;0;328297;7671796;55.34753549;-21.04668684;1;145;4.094344562;2000;174;6;-0.151336606;1997-2000
